550,ತಾಳಿ ಮೆಲುಮೆಲನೊಮ್ಮೆ ಧಾಳಿ ರಭಸದಿನೊಮ್ಮೆ |ಹೇಳದೆಯೆ ಕೇಳದೆಯೆ ಬಹನು ವಿಧಿರಾಯ ||ಕೀಳ ಮೇಲಾಗಿಪನು ಮೇಲ ಕೀಳಾಗಿಪನು |ತಾಳುಮೆಯಿನಿರು ನೀನು - ಮಂಕುತಿಮ್ಮ ||
551,ನಿನ್ನ ಹೆಗಲಿನ ಹೊರೆಯ ದೈವಭುಜಕೇರಿಸುವ |ಸನ್ನಾಹ ಸಾಗೀತೆ? ದೈವವೊಪ್ಪೀತೆ? ||ಮನ್ನಿಸಲಿ ವಿಧಿ ನಿನ್ನ ಬೇಡಿಕೆಯ; ಭಿನ್ನಿಸಲಿ; |ನಿನ್ನ ಬಲವನು ಮೆರಸೊ - ಮಂಕುತಿಮ್ಮ ||
552,ಶ್ರುತಿಯರ್ಥ ವಿಶದವಪ್ಪುದು ಪುರುಷಭಾಷ್ಯದಿಂ |ಶ್ರುತಿಮತಿಗಳನ್ಯೋನ್ಯಪರಿಪೂರಕಂಗಳ್ ||ಯುತಿಯೊಳವು ಸೇರಿರಲು ಸತ್ಯದರ್ಶನ ನಿನಗೆ |ಕೃತಸಮನ್ವಯನಾಗು - ಮಂಕುತಿಮ್ಮ ||
553,ಚೂರುಗಳು ಹದಿನಾರು ಚಂದ್ರಮಂಡಲಕಂತೆ |ನೂರಾರು ಚೂರುಗಳು ಸತ್ಯಚಂದ್ರನವು ||ಸೇರಿಸುತಲವುಗಳನು ಬಗೆಯರಿತು ಬೆಳಸುತಿರೆ |ಸಾರ ಋತಪೂರ್ಣಿಮೆಯೊ - ಮಂಕುತಿಮ್ಮ ||
554,ತಿಳಿವಿಗೊಳಿತೆನಿಸಿದುದು ನಡೆಯೊಳೇತಕ್ಕರಿದು? |ಕುಳಿ ಮೇಡು ದೂರ ಮತಿಮನಸುಗಳ ನಡುವೆ ||ಒಳಗಿನಾಯೆಣ್ಣೆಬತ್ತಿಗಳೆರಡುಮೊಡವೆರೆಯೆ |ಬೆಳಕು ಜೀವೋನ್ನತಿಗೆ - ಮಂಕುತಿಮ್ಮ ||
555,ಧರ್ಮಸಂಕಟದಿ ಮನ ತಲ್ಲಣಿಸುತಿರುವಂದು |ನಿರ್ಮಥಿಸು ನಿನ್ನಾತ್ಮವನೆ ಮಮತೆ ಬಿಟ್ಟು ||ನಿರ್ಮಮದ ಸದ್ವಿವೇಕದ ದೀಪಕಿಂತ ನೀಂ |ನೆಮ್ಮಲಿನ್ನೇನಿಹುದೊ? - ಮಂಕುತಿಮ್ಮ ||
556,ಶಕ್ತಿಮೀರ್ದ ಪರೀಕ್ಷೆಗಳನು ವಿಧಿ ನಿಯಮಿಸಿರೆ |ಯುಕ್ತಿಮೀರ್ದ ಪ್ರಶ್ನೆಗಳನು ಕೇಳುತಿರೆ ||ಚಿತ್ತವನು ತಿರುಗಿಸೊಳಗಡೆ; ನೋಡು; ನೋಡಲ್ಲಿ |ಸತ್ತ್ವದಚ್ಛಿನ್ನ ಝರಿ - ಮಂಕುತಿಮ್ಮ ||
557,ಅಂತರಂಗದ ಗವಾಕ್ಷಗಳ ತೆರೆದಿಡಲಲ್ಲಿ |ಚಿಂತೆ ಕುಮುಲದು; ಹೊಗೆಗಳೊತ್ತವಾತ್ಮವನು ||ಶಾಂತಿ ಬೇಳ್ಪೊಡೆ ಮನೆಗೆ ಗೋಡೆವೊಲೆ ಕಿಟಿಕಿಯುಂ |ಸಂತತದಪೇಕ್ಷಿತವೊ - ಮಂಕುತಿಮ್ಮ ||
558,ಆಳವನು ನೋಡಿ ಬಗೆದಾಡುವಾ ಮಾತಿಂಗೆ |ರೂಢಿಯರ್ಥವದೊಂದು ಗೂಢಾರ್ಥವೊಂದು ||ವಾರಿಧಿಯ ದಾಂಟುವುಡುಪಕೆ ಗಾಳಿಪಟವೊಂದು |ಕೋಲು ಹುಟ್ಟೊಂದು ಬಲ - ಮಂಕುತಿಮ್ಮ ||
559,ಪರಮಪದದಲಿ ನೋಡು : ಬೇರುಗಳ್ ವ್ಯೋಮದಲಿ |ಧರೆಗಿಳಿದ ಕೊಂಬುರಂಬೆಗಳು; ಬಿಳಲುಗಳು ||ಚಿರಂಜೀವಿವೃಕ್ಷವಿದು ವಿಶ್ವಜೀವಾಶ್ವತ್ಥ |ಪರಿಕಿಸಿದರರ್ಥವನು - ಮಂಕುತಿಮ್ಮ ||
560,ಜೀವನದ ಮೂಲ ಮೇಲಿಹುದು ಪರಮೋರ್ಧ್ವದಲಿ |ತೀವಿರ್ಪುದದು ಕೆಳಗೆ ನಮ್ಮ ಲೋಕದಲಿ ||ನಾವದರ ಕಡ್ಡಿಯೆಲೆ; ಚಿಗುರುವೆವು; ಬಾಡುವೆವು |ಸಾವು ಮರಕೇನಿಲ್ಲ - ಮಂಕುತಿಮ್ಮ ||
561,ಒಂದು ಕಡೆ ಚಿಗುರುತಲಿ; ಒಂದು ಕಡೆ ಬಾಡುತಲಿ |ಕಂದುತಿರೆ ಕೊಂಬೆ; ಮುಂಡದಲಿ ಹಬ್ಬುತಲಿ ||ಎಂದೆಂದುಮಶ್ವತ್ಥ ಹಳೆಹೊಸದು; ತಾನದಾ |ಸ್ಪಂದನವೊ ಬ್ರಹ್ಮನದು - ಮಂಕುತಿಮ್ಮ ||
562,ಎಲೆಗಳನು ಕಡ್ಡಿ; ಕಡ್ಡಿಯ ರಂಬೆಕೊಂಬೆಗಳು |ತಳೆದು ಪೆರ್ಚಿಸುತಿಹುವು ಮರದ ಬಾಳ್ಸಿರಿಯ ||ಸ್ಥಲವೊಂದು ನಿನಗಿಹುದು ವಿಶ್ವವೃಕ್ಷದೊಳಂತು |ಹಳಿಯದಿರು ನಿನ್ನಿರವ - ಮಂಕುತಿಮ್ಮ ||
563,ಬಿಳಲಲ್ಲಿ; ಬೇರಲ್ಲ; ಮುಂಡಕಾಂಡಗಳಲ್ಲ |ತಳಿರಲ್ಲ; ಮಲರಲ್ಲ; ಕಾಯಿಹಣ್ಣಲ್ಲ ||ಎಲೆ ನೀನು; ವಿಶ್ವವೃಕ್ಷದೊಳ್ ಎಲೆಯೊಳೊಂದು ನೀಂ |ತಿಳಿದದನು ನೆರವಾಗು - ಮಂಕುತಿಮ್ಮ ||
564,ಎತ್ತಲೋ ಕಾಡುಮಬ್ಬಿನ ಬಳ್ಳಿ ಮೊಗ್ಗಿನಲಿ |ಚಿತ್ರರಚನೆಗದೇಕೆ ತೊಡಗುವಳ್ ಪ್ರಕೃತಿ? ||ಕೃತ್ಯಕ್ಕೆ ತಾಂ ತರುವ ಶಕ್ತಿಗುಣಪೂರ್ಣತೆಯೆ |ಸಾರ್ಥಕವೊ ಜೀವಿತಕೆ - ಮಂಕುತಿಮ್ಮ ||
565,ಕಾಡುಹಕ್ಕಿ ಹುಳಕ್ಕೆ ವರ್ಣಚಿತ್ರಗಳೇಕೆ? |ನೋಡುವರ ಕಣ್ಣೊಲವ ಬೇಡುವಳೆ ಸೃಷ್ಟಿ? ||ಮಾಡುವಾ ಮಾಟಗಳನಾದನಿತು ಬೆಳಗಿಪುದು |ರೂಢಿಯಾ ಪ್ರಕೃತಿಯದು - ಮಂಕುತಿಮ್ಮ ||
566,ಆರಣ್ಯಕದ ಪುಷ್ಪಗಳ ಮೂಸುವವರಾರು? |ಆರಿಹರು ಪತಗದುಡುಪನು ಹುಡುಕಿ ಮೆಚ್ಚಲ್? ||ಬೇರೊಬ್ಬರೆಣಿಕೆಯಿಲ್ಲದೆ ಪ್ರಕೃತಿ ತನಗೆಂದೆ |ಸ್ವಾರಸ್ಯವೆಸಗುವಳೊ! - ಮಂಕುತಿಮ್ಮ ||
567,ಮನದ ಭಾವಗಳ ಪೂರ್ಣದಿನೊರೆಯಲರಿತ ಕವಿ |ಇನಿತನುಂ ಬಿಡದೆ ರೂಪಿಸಲರಿತ ಶಿಲ್ಪಿ ||ಅನುರೂಪದಿಂದ ವಾಸ್ತವಗೊಳಿಪ ಕೃತಿಚತುರ |ಧನಿಯರಿವರೆಲ್ಲಿಹರೊ? - ಮಂಕುತಿಮ್ಮ ||
568,ಮನದ ಭಾವಿತಕೊಪ್ಪುವುಪಕರಣ ನಮಗಿಲ್ಲ |ಎಣಿಕೆಗಳ ಪೂರಯಿಪ ಸಾಧನಗಳಿಲ್ಲ ||ಜನುಮಜನುಮಗಳಿಂತು ಪೇಚಾಟ; ತಿಣಕಾಟ |ಮುನಿವುದಾರಲಿ; ಪೇಳು? - ಮಂಕುತಿಮ್ಮ ||
569,ಕ್ಷಿತಿರುಹಕೆ ಸುಮಫಲಮುಹೂರ್ತ ನಿಶ್ಚಿತವೇನು? |ಮತಿಮನಂಗಳ ಕೃಷಿತಪಃಫಲವುಮಂತು ||ಸತತಕೃಷಿ; ಬೀಜಗುಣ; ಕಾಲವರ್ಷಗಳೊದವೆ |ಪ್ರತಿಭೆ ವಿಕಸಿತವಹುದೊ - ಮಂಕುತಿಮ್ಮ ||
570,ವಕ್ತ್ರವುಂಟೆಲ್ಲರಿಗೆ; ವರ್ಚಸೋರೊರ್ವರಿಗೆ |ಕತ್ತಿ ಪಣ್ಯದೊಳುಂಟು; ಶಕ್ತಿ ಸಹಜದಲಿ ||ವ್ಯಕ್ತಿಪ್ರಭಾವವೀ ಲೋಕಚರಿತೆಯ ಕೀಲು |ಹಸ್ತವದು ದೈವಕೆಲೊ - ಮಂಕುತಿಮ್ಮ ||
571,ನಿನಗಿರದ ಕಣ್ ಬಾಯಿ ವಾಲ್ಮೀಕಿಗೆಂತಾಯ್ತು? |ಮುನಿಕವಿತೆಗೆಂತು ನಿನ್ನೆದೆಯೊಳೆಡೆಯಾಯ್ತು? ||ಘನಮಹಿಮನೊಳ್ ಜ್ವಲಿಸುತಿತರರೊಳು ನಿದ್ರಿಸುತೆ |ಅನಲನೆಲ್ಲರೊಳಿಹನು - ಮಂಕುತಿಮ್ಮ ||
572,ಪುರುಷಯೋಚನೆಯಿಲ್ಲ ಮುರಿದು ಮಣ್ಣಹುದೆಂದು |ಕೊರಗದಿರು; ಕೆಟ್ಟೆನೆಂದೆಂದುಮೆನ್ನದಿರು ||ಶರಧಿಯೊಳು ಮೀನೊಂದು ಪುಟ್ಟಲೇಂ ಸಾಯಲೇಂ? |ಪರವೆಯೇನಿಲ್ಲವೆಲೊ - ಮಂಕುತಿಮ್ಮ ||
573,ಹೋರಾಡು ಬೀಳ್ವನ್ನಮೊಬ್ಬೊಂಟಿಯಾದೊಡಂ |ಧೀರಪಥವನೆ ಬೆದಕು ಸಕಲಸಮಯದೊಳಂ ||ದೂರದಲಿ ಗೊಣಗುತ್ತ ಬಾಳ್ವ ಬಾಳ್ಗೇನು ಬೆಲೆ? |ಹೋರಿ ಸತ್ತ್ವವ ಮೆರಸು - ಮಂಕುತಿಮ್ಮ ||
574,ಹೋರು ಧೀರತೆಯಿಂದ; ಮೊಂಡುತನದಿಂ ಬೇಡ |ವೈರ ಹಗೆತನ ಬೇಡ; ಹಿರಿ ನಿಯಮವಿರಲಿ ||ವೈರಾಗ್ಯ ಕಾರುಣ್ಯ ಮೇಳನವೆ ಧೀರತನ |ಹೋರುದಾತ್ತತೆಯಿಂದ - ಮಂಕುತಿಮ್ಮ ||
575,ಕಕ್ಷಿಗಾರನವೊಲೇ ಪೋರುತ್ತೆ ನ್ಯಾಯಕ್ಕೆ |ಸಾಕ್ಷಿಯವೊಲಿರು ಕಡೆಗೆ ತೀರ್ಪಾಗುವಂದು ||ಭಿಕ್ಷುವೊಲು ಕಾಲ ಸವೆಯಿಸಿ ಲೋಕಯಾತ್ರೆಯಲಿ |ಪಕ್ಷಿವೊಲು ಮನದೊಳಿರು - ಮಂಕುತಿಮ್ಮ ||
576,ತನ್ನ ಶಕ್ತಿಯನಳೆದು; ತನ್ನ ಗುಣಗಳ ಬಗೆದು |ಸನ್ನಿವೇಶದ ಸೂಕ್ಷ್ಮವರಿತು; ಧೃತಿದಳೆದು ||ತನ್ನ ಕರ್ತವ್ಯಪರಿಧಿಯ ಮೀರದುಜ್ಜುಗಿಸೆ |ಪುಣ್ಯಶಾಲಿಯ ಪಾಡು - ಮಂಕುತಿಮ್ಮ ||
577,ಕಿಡಿ ಸಣ್ಣದನು ಮೇಲೆ ಬಿದ್ದ ಕೊರಡಾರಿಪುದು |ಸುಡುವುದಾ ಕಿಡಿಯುರಿಯೆ ನೂರು ಕೊರಡುಗಳ ||ಉಡುಗಿ ನಿನ್ನಾತ್ಮವಿರೆ ಬಿಡು ಹೆಗ್ಗೆಲಸಗಳನು |ತೊಡಗಾತ್ಮ ಬಲಿತಂದು - ಮಂಕುತಿಮ್ಮ ||
578,ಬೆಟ್ಟಕ್ಕೆ ಸನ್ನೆಹಾಕಿರುವ ಮಹದಾಶಿಗನೆ |ಗಟ್ಟಿಯೇ? ಸೊಟ್ಟಾಗದೇ ಸನ್ನೆಗೋಲು? ||ರಟ್ಟೆಯೇ ಮುರಿದೀತು ಮೈಮರೆತ ಸಾಹಸದಿ |ಎಷ್ಟುಚಿತವೋ ನೋಡು - ಮಂಕುತಿಮ್ಮ ||
579,ಬೆನ್ನಿನಗಲವನಳೆದು ಹೊರೆಗೆ ನೀನದನೊಡ್ಡು |ತನ್ನದೆನುವುದನು ವಿಧಿ ತಾನೆ ಕೊಳಲಿ ಬಿಡು ||ಬನ್ನ ನಿನಗೊದಗಲದನಾತ್ಮಶಿಕ್ಷಣವೆನ್ನು |ಮಾನ್ಯದೊಪ್ಪಂದವಿದು - ಮಂಕುತಿಮ್ಮ ||
580,ದೊರೆಯ ವೇಷವ ಧರಿಸಿ ಮರೆಯುವೆಯ ಮೀಸೆಯನು? |ತಿರುಕಹಾರುವನಾಗಿ ಮೀಸೆ ತಿರಿಚುವೆಯ? ||ಇರುವುದವನವನಿಗವನವನ ತಾಣದ ಧರ್ಮ |ಅರಿವೆ ಋತುಗತಿಯಂತೆ - ಮಂಕುತಿಮ್ಮ ||
581,ದೇವರದಿದೆಲ್ಲ ದೇವರಿಗೆಲ್ಲವೆಂದೊರಲು- |ತಾವುದನುಮವನ ನಿರ್ಣಯಕೆ ಬಿಡದೆಯೆ ತಾಂ ||ದಾವನ್ತಬಡುತ ತನ್ನಿಚ್ಛೆಯನೆ ಘೋಷಿಸುವ |ಭಾವವೆಂತಹ ಭಕುತಿ? - ಮಂಕುತಿಮ್ಮ ||
582,ಸರಿಯಾಗಲಿಲ್ಲವದು ಸರಿಯಿದಲ್ಲವೆನುತ್ತ |ಹರಡಿಕೊಳಬೇಡ ಮುಳ್ಳನು ಹಾಸಿಗೆಯಲಿ ||ಕೊರೆಯಾದೊಡೇನೊಂದು? ನೆರೆದೊಡೇನಿನ್ನೊಂದು? |ಒರಟು ಕೆಲಸವೊ ಬದುಕು - ಮಂಕುತಿಮ್ಮ ||
583,ಅಷ್ಟದಿಗ್ಗಜವೆ ನೀನ್? ಆದಿಶೇಷನೆ ನೀನು? |ಕಷ್ಟಭಾರವಿದೆಂದು ನಿಟ್ಟುಸಿರ ಬಿಡುವೆ! ||ನಿಷ್ಠುರದ ನಿನ್ನ ಕನಿಕರ ಜಗಕೆ ಬೇಕಿಲ್ಲ |ಎಷ್ಟಾದರಷ್ಟೆ ಸರಿ - ಮಂಕುತಿಮ್ಮ ||
584,ಎಲ್ಲಕಂ ನಿನಗಿಲ್ಲ ಕರ್ತವ್ಯದಧಿಕಾರ |ಇಲ್ಲದೆಯುಮಿಲ್ಲ ನಿನಗಾ ಹೊರೆಯ ಪಾಲು ||ಸಲ್ಲಿಸಾದನಿತ; ಮಿಕ್ಕುದು ಪಾಲಿಗನ ಪಾಡು |ಒಲ್ಲನವನ್ ಅರೆನಚ್ಚ - ಮಂಕುತಿಮ್ಮ ||
585,ಫಲವೇನು ಹೆಣಗಾಡಿ ಹೋರಾಡಿ ಧರೆಯೊಳಗೆ? |ಸಲಿಸದೊಂದನುಮೊಂದನುಂ ದೈವ ಬಿಡದು ||ಹೊಲಸೆಲ್ಲವೆಲ್ಲಪಾಳ್; ಬಾಳ್ಗೆ ತಳಹದಿಯಿಲ್ಲ |ಗಲಿಬಿಲಿಯಿದೆನಬೇಡ - ಮಂಕುತಿಮ್ಮ ||
586,ಕೆಂಡಮುಸುಡಿಯ ದೈವವೆಲ್ಲವನು ದಹಿಸುತಿರೆ |ದಂಡಧರನತ್ತಲೆಲ್ಲವನು ಕೆಡಹುತಿರೆ ||ಮೊಂಡುಘಾಸಿಯ ಲಾಭ ಪಿಂಡಮಾತ್ರವು ತಾನೆ?ಭಂಡಬಾಳಲೆ ನಮದು? - ಮಂಕುತಿಮ್ಮ ||
587,ಅಹುದು ಬಾಳ್ ಭಂಡತನವಿಹದಿ ಬಾಳ್ ಮುಗಿಯುವೊಡೆ |ಕಹಿಯೊಗರು ಕಾಯಿ; ಮಿಡಿತನದೊಳದು ಮುಗಿಯೆ ||ಸಿಹಿಯಹುದು ಕಾಯಿ ಹಣ್ಣಾಗೆ; ಜೀವಿತವಂತು |ಮಹಿಮೆಗೊಳುವುದು ಮಾಗೆ - ಮಂಕುತಿಮ್ಮ ||
588,ಜಟ್ಟಿ ಕಾಳಗದಿ ಗೆಲ್ಲದೊಡೆ ಗರಡಿಯ ಸಾಮು |ಪಟ್ಟುವರಸೆಗಳೆಲ್ಲ ವಿಫಲವೆನ್ನುವೆಯೇಂ? ||ಮುಟ್ಟಿ ನೋಡವನ ಮೈಕಟ್ಟು ಕಬ್ಬಿಣ ಗಟ್ಟಿ |ಗಟ್ಟಿತನ ಗರಡಿ ಫಲ - ಮಂಕುತಿಮ್ಮ ||
589,ಪರಿಪರಿ ಪರೀಕ್ಷೆಗಳು; ಪರಿಭವದ ಶಿಕ್ಷೆಗಳು |ಗರಡಿಯ ವ್ಯಾಯಾಮ ಮನಬುದ್ಧಿಗಳಿಗೆ ||ಪುರುಷತೆಗೆ ಪೆಟ್ಟುಗಳಿನಾದ ಗಂತಿಯೆ ವಿಜಯ |ಬಿರಿದ ನನೆ ಫಲಕೆ ಮನೆ - ಮಂಕುತಿಮ್ಮ ||
590,ಪುರುಷನ ಸ್ವಾತಂತ್ರ್ಯವವನ ತೋಳ್ಗಿರುವಷ್ಟು |ಪರಿಧಿಯೊಂದರೊಳದರ ಯತ್ನಕೆಡೆಯುಂಟು ||ತಿರುಗುವುದು ಮಡಿಸುವುದು ನಿಗುರುವುದು ನೀಳುವುದು |ತೊರೆದು ಹಾರದು ತೋಳು - ಮಂಕುತಿಮ್ಮ ||
591,ಬದುಕು ಕದನದ ತೆರನೆ; ನೋಡೆ ಲೀಲೆಯ ಕದನ |ಮೊದಲುಮುಗಿವುಗಳಿರದ ಚಿತ್ರಲೀಲೆಯದು ||ಇದರೊಳೆಂದಿಗುಮಿರದು ಸೋಲ್ಗೆಲವು ಕಡೆಯೆಣಿಕೆ |ಸದರದಾಟವೆ ಮುಖ್ಯ - ಮಂಕುತಿಮ್ಮ ||
592,ನರಜೀವನದ ರಣದಿ ವಿಧಿಯ ಬಲವೊಂದು ಕಡೆ |ಚಿರವಿವೇಕದಿ ಬೆಳೆದ ನಲುಮೆಯೊಂದು ಕಡೆ ||ಉರುಬುತಿರೆ ಪುರುಷಂಗೆ ನಲುಮೆಯುಳಿತವೆ ಗೆಲವು |ಪುರುಷತನವೇ ವಿಜಯ - ಮಂಕುತಿಮ್ಮ ||
593,ಸತ್ತೆನೆಂದೆನಬೇಡ; ಸೋತೆನೆಂದೆನಬೇಡ |ಬತ್ತಿತೆನ್ನೊಳು ಸತ್ತ್ವದೂಟೆಯೆನಬೇಡ ||ಮೃತ್ಯುವೆನ್ನುವುದೊಂದು ತೆರೆಯಿಳಿತ; ತೆರೆಯೇರು |ಮತ್ತೆ ತೋರ್ಪುದು ನಾಳೆ - ಮಂಕುತಿಮ್ಮ ||
594,ಬಿಡುವಿಲ್ಲದೀ ಜೀವಿತಾಪಣದ ಸರಕೆಣಿಸೆ |ಕಡೆಯೆಂದು? ಮುಗಿಯದಿಹ ಲಾಭನಷ್ಟಗಳ ||ಕಡತದೊಳ್ ಅದೆಂದಿನಾ ಲೆಕ್ಕವೇ ತೀರ್ಮಾನ? |ಬಿಡು ಲಾಭದಾತುರವ - ಮಂಕುತಿಮ್ಮ ||
595,ಎನಿತು ನೀಂ ಗೆಲಿದೆಯೆಂದೆನರು ಬಲ್ಲವರೆಂದು- |ಮೆನಿತು ನೀಂ ಪೋರ್ದೆಯೆನಿತನು ಪೊತ್ತೆಯೆನುವರ್ ||ಗಣನೆ ಸಲುವುದು ತೋರ್ದ ಪೌರುಷಕೆ; ಜಯಕಲ್ಲ |ದಿನದಿನದ ಗರಡಿಯಿದು - ಮಂಕುತಿಮ್ಮ ||
596,ಗರಡಿ ಸಾಮಿಂದೆ ನೀನೆದುರಾಳ ಗೆಲದೊಡೇಂ? |ಬರದಿಹುದೆ ನಿನಗನಿತು ಕಾಯಾಂಗಪಟುತೆ? ||ವರ ಸದ್ಯಕ್ಕಿಲ್ಲದೊಡೆ ಬರಿದಾಗುವುದೆ ಪೂಜೆ? |ಪರಿಶುದ್ಧ ಮನವೆ ವರ - ಮಂಕುತಿಮ್ಮ ||
597,ಬಿತ್ತ ಮಳೆಗಲವೋಲು ಯತ್ನ ದೈವಿಕ ನಮಗೆ |ಯುಕ್ತದೊಳಗೆರಡುಮನುವಾಗೆ ಬೆಳೆ ಹುಲುಸು ||ಯತ್ನ ಬಿಟ್ಟರೆ ಲೋಪ; ದೈವ ತಾಂ ಬಿಡೆ ತಾಪ |ಗೊತ್ತಿಲ್ಲ ಫಲದ ಬಗೆ - ಮಂಕುತಿಮ್ಮ ||
598,ಬದುಕೊಂದು ಕದನವೆಂದಂಜಿ ಬಿಟ್ಟೋಡುವನು |ಬಿದಿಯ ಬಾಯಿಗೆ ಕವಳವಾಗದುಳಿಯುವನೆ? ||ಎದೆಯನುಕ್ಕಾಗಿಸುತ; ಮತಿಗದೆಯ ಪಿಡಿದು ನೀ- |ನೆದುರು ನಿಲೆ ಬಿದಿಯೊಲಿವ - ಮಂಕುತಿಮ್ಮ ||
599,ತಿರುಗಿಸಲಿ ವಿಧಿರಾಯನಿಚ್ಛೆಯಿಂ ಯಂತ್ರವನು |ಚರಿಕೆ ತಾರಾಗ್ರಹಗಳಿಷ್ಟವೋದಂತೆ ||ಪರಿಹಾಸದಿಂ ಕರ್ಮ ದೈವ ಕೇಕೆಗಳಿಡಲಿ |ಸ್ಥಿರಚಿತ್ತ ನಿನಗಿರಲಿ - ಮಂಕುತಿಮ್ಮ ||
600,ಬದುಕು ಜಟಕಾಬಂಡಿ; ವಿಧಿಯದರ ಸಾಹೇಬ |ಕುದುರೆ ನೀನ್; ಅವನು ಪೇಳ್ದಂತೆ ಪಯಣಿಗರು ||ಮದುವೆಗೋ ಮಸಣಕೋ ಹೋಗೆಂದ ಕಡೆಗೋಡು |ಪದ ಕುಸಿಯೆ ನೆಲವಿಹುದು - ಮಂಕುತಿಮ್ಮ ||
601,ಇರುವ ಕೆಲಸವ ಮಾಡು ಕಿರಿದೆನದೆ ಮನವಿಟ್ಟು |ದೊರೆತುದ ಹಸಾದವೆಂದುಣ್ಣು ಗೊಣಗಿಡದೆ ||ಧರಿಸು ಲೋಕದ ಭರವ ಪರಮಾರ್ಥವನು ಬಿಡದೆ |ಹೊರಡು ಕರೆ ಬರಲ್ ಅಳದೆ - ಮಂಕುತಿಮ್ಮ ||
602,ಮಾಯೆಯೆಂಬಳ ಸೃಜಿಸಿ; ತಾಯನಾಗಿಸಿ ಜಗಕೆ |ಆಯಸಂಗೊಳುತ ಸಂಸಾರಿಯಾಗಿರುವಾ ||ನಾಯಕ ಬ್ರಹ್ಮನ್ ಅನುಯಾಯಿಗಳು ನಾವೆಲ್ಲ |ಹೇಯವದರೊಳಗೇನೊ - ಮಂಕುತಿಮ್ಮ ||
603,ಧರಣಿಗೋಳವು ಮೂಸೆ; ಜೀವಗಳನದರೊಳಗೆ |ಪರಿಶುದ್ಧಿಗೊಳಿಸುವುದು ಸಂಸಾರತಾಪ ||ಪರಿಪರಿಯ ಬಂಧುಧರ್ಮದಿನ್ ಅಹಂಮತಿ ಕರಗೆ |ಹರಡಿ ಹಬ್ಬುವುದಾತ್ಮ - ಮಂಕುತಿಮ್ಮ ||
604,ಹೊಸಹೊಸಬನಾಗುವನನುಕ್ಷಣಂ ಮಾನವನು |ವಸುಧೆಯಾ ಮೂಸೆಯಲಿ ಪುಟಪಾಕವಾಂತು ||ರಸಮೂರ್ತಿಯಾಗುವನು ಜಗದಾತ್ಮಮತಿ ಬೆಳೆಯೆ |ಕಸವೆಲ್ಲ ಕಳೆದವನು - ಮಂಕುತಿಮ್ಮ ||
605,ಉದರಶಿಖಿಯೊಂದುಕಡೆ; ಹೃದಯಶಿಖಿಯೊಂದುಕಡೆ |ಕುದಿಸದಿರೆ ಜೀವಶಿಲೆ ಮೃದುವಪ್ಪುದೆಂತು? ||ಬದುಕಿನುರಿಯಲಿ ಕರಗಿ ತಿಳಿಯಾಗದಿಹ ಜೀವ |ಪುದಿಯದಾತ್ಮಾರ್ಣವದಿ - ಮಂಕುತಿಮ್ಮ ||
606,ತ್ರಾಸಿನಲಿ ಕಪ್ಪೆಗಳ ಸರಿಕೂಡಿಸುವ ಚತುರಿ |ಸಂಸೃತಿ ದ್ವಂದ್ವಗಳ ಸಮತೂಗಲರಿವಂ ||ಬೀಸುಕತ್ತಿಗಳ ಮಧ್ಯದಿ ನೂಲಮೇಲ್ ನಡೆವ |ಸಾಸವೀ ಗೃಹಧರ್ಮ - ಮಂಕುತಿಮ್ಮ ||
607,ಪ್ರೇಮಾತಿಶಯವಿರದ ದಾಂಪತ್ಯ ವರ್ಧಿಸದು |ವ್ಯಾಮೋಹಕೆಡೆಗೊಟ್ಟೊಡದು ನಿಗಳವಹುದು ||ಸಾಮರಸ್ಯವನೆಂತು ಕಾಣ್ಬುದೀ ವಿಷಯದಲಿ? |ಆಮಿಷದ ತಂಟೆಯಿದು - ಮಂಕುತಿಮ್ಮ ||
608,ಕೈಕಯಿಯವೊಲು ಮಾತೆ; ಸತ್ಯಭಾಮೆವೊಲು ಸತಿ |ಸಾಕಿ ಸಂತಸವೆರೆಯೆ ಸಂಸಾರ ಲೀಲೆ ||ಬೇಕು ಮತ್ಸರ ಮಮತೆ ಮೋಹಂಗಳಾವೇಶ |ಲೋಕನಾಟಕಕಾಗಿ - ಮಂಕುತಿಮ್ಮ ||
609,ಆವ ಜೀವದ ಪಾಕವಾವನುಭವದಿನಹುದೊ! |ಆವ ಪಾಪಕ್ಷಯವದಾವ ಪುಣ್ಯದಿನೋ! ||ಕಾವಿರದೆ ಪಕ್ವವಹ ಜೀವವಿಳೆಯೊಳಗಿರದು |ನೋವೆಲ್ಲ ಪಾವಕವೊ - ಮಂಕುತಿಮ್ಮ ||
610,ಕ್ಷುತ್ತುಮಮತೆಗಳು ಜೀವಕೆ ಕುಲಿಮೆಸುತ್ತಿಗೆಗಳ್ |ಉತ್ತಮವದೆನಿಪುವುವು ಕಿಟ್ಟಗಳ ಕಳೆದು ||ಚಿತ್ತಸಂಸ್ಕಾರಸಾಧನವಯ್ಯ ಸಂಸಾರ |ತತ್ತ್ವಪ್ರವೃತ್ತಂಗೆ - ಮಂಕುತಿಮ್ಮ ||
